s_part,n_source_edges,f_part_1298,f_part_773,f_part_1031,f_part_604,f_part_551,f_part_568,f_part_992,f_part_1625,f_part_1055,f_part_1092,f_part_1142,f_part_566,f_part_1564,f_part_1201,f_part_649,f_part_1699,f_part_533,f_part_1479,f_part_1177,f_part_1631
144,2030,0.03300492610837438,0.013793103448275862,0.0009852216748768472,0.004433497536945813,0.04729064039408867,0.00541871921182266,0.0009852216748768472,0.10246305418719212,0.0,0.08374384236453201,0.12463054187192119,0.06896551724137931,0.0004926108374384236,0.0,0.00935960591133005,0.0009852216748768472,0.20788177339901479,0.11576354679802955,0.17980295566502463,0.0
499,1153,0.12575888985255854,0.007805724197745013,0.0,0.006938421509106678,0.3920208152645273,0.10754553339115351,0.0017346053772766695,0.2740676496097138,0.0,0.023417172593235037,0.005203816131830009,0.047701647875108416,0.0,0.0,0.0008673026886383347,0.0,0.004336513443191674,0.0026019080659150044,0.0,0.0
200,3767,0.02150252190071675,0.19299177063976639,0.006105654366870188,0.09689408016989647,0.019909742500663657,0.07061322006902045,0.00876028670029201,0.07353331563578444,0.0,0.05654366870188479,0.0002654632333421821,0.04911069816830369,0.15476506503849216,0.0,0.057605521635253516,0.0007963897000265463,0.0921157419697372,0.002389169100079639,0.006105654366870188,0.08999203610299973
52,692,0.01300578034682081,0.02167630057803468,0.005780346820809248,0.2702312138728324,0.0072254335260115606,0.17485549132947978,0.028901734104046242,0.011560693641618497,0.0,0.011560693641618497,0.002890173410404624,0.002890173410404624,0.3713872832369942,0.0,0.07803468208092486,0.0,0.0,0.0,0.0,0.0
167,6755,0.027831236121391562,0.18889711324944486,0.003404885270170244,0.07905255366395263,0.04455958549222798,0.07298297557364915,0.010362694300518135,0.07875647668393783,0.0,0.10481125092524056,0.0023686158401184307,0.05921539600296077,0.11354552183567727,0.0,0.046632124352331605,0.001628423390081421,0.08068097705403404,0.0031088082901554403,0.08216136195410807,0.0
276,6930,0.021356421356421358,0.2072150072150072,0.0021645021645021645,0.09105339105339105,0.01774891774891775,0.07215007215007214,0.009956709956709957,0.08672438672438672,0.0,0.03463203463203463,0.0001443001443001443,0.05064935064935065,0.1494949494949495,0.0,0.06248196248196248,0.0017316017316017316,0.09307359307359307,0.0031746031746031746,0.09624819624819625,0.0
228,2424,0.022277227722772276,0.03259075907590759,0.0020627062706270625,0.1485148514851485,0.0231023102310231,0.06806930693069307,0.008663366336633664,0.08168316831683169,0.0,0.010313531353135313,0.0008250825082508251,0.015264026402640265,0.23803630363036304,0.0,0.06765676567656766,0.00041254125412541255,0.13943894389438943,0.007838283828382838,0.13325082508250824,0.0
447,757,0.022457067371202115,0.05019815059445178,0.03302509907529723,0.08058124174372523,0.013210039630118891,0.12549537648612946,0.001321003963011889,0.06605019815059446,0.0,0.017173051519154558,0.022457067371202115,0.02774108322324967,0.09114927344782034,0.0,0.002642007926023778,0.3236459709379128,0.11889035667107001,0.003963011889035667,0.0,0.0
409,618,0.0372168284789644,0.29449838187702265,0.0,0.003236245954692557,0.03398058252427184,0.045307443365695796,0.0,0.12459546925566344,0.0,0.06957928802588997,0.0,0.08737864077669903,0.0,0.0,0.04692556634304207,0.0,0.11165048543689321,0.003236245954692557,0.003236245954692557,0.13915857605177995
,,1926.0,6105.0,4302.0,5852.0,1818.0,4750.0,1132.0,5129.0,390.0,3333.0,1093.0,2886.0,8331.0,383.0,1977.0,385.0,5533.0,2022.0,4858.0,458.0
