siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new
F-Pn Latin 15181,277,55,16,2,0,0,0,0,0,0,0,0,9,6,2,0,0,0,0,0,0,0,0,0
F-TOm 149,277,55,16,2,0,0,0,0,0,0,0,0,9,6,2,0,0,0,0,0,0,0,0,0
SI-Lna 18 (olim 17),277,55,16,2,0,0,0,0,0,0,0,0,9,6,2,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 2,277,55,16,2,0,0,0,0,0,0,0,0,9,6,2,0,0,0,0,0,0,0,0,0
CZ-Pu Pu XIV A 19,277,55,16,2,0,0,0,0,0,0,0,0,9,6,2,0,0,0,0,0,0,0,0,0
A-KR Schachtel VI/258,315,55,16,2,0,0,0,0,0,0,0,0,12,6,2,0,0,0,0,0,0,0,0,0
A-Wda D-4,315,55,16,2,0,0,0,0,0,0,0,0,12,6,2,0,0,0,0,0,0,0,0,0
F-CA 38 (olim 40),315,55,16,2,0,0,0,0,0,0,0,0,12,6,2,0,0,0,0,0,0,0,0,0
Cantus MA Impr. 1537,315,55,16,2,0,0,0,0,0,0,0,0,12,6,2,0,0,0,0,0,0,0,0,0
NL-Uu Ms. 406 (shelfmark 3 J 7),315,55,16,2,0,0,0,0,0,0,0,0,12,6,2,0,0,0,0,0,0,0,0,0
PL-KIk Ms. 1,315,55,16,2,0,0,0,0,0,0,0,0,12,6,2,0,0,0,0,0,0,0,0,0
PL-Klk 1,315,55,16,2,0,0,0,0,0,0,0,0,12,6,2,0,0,0,0,0,0,0,0,0
PL-WRu Ms. R 503,315,55,16,2,0,0,0,0,0,0,0,0,12,6,2,0,0,0,0,0,0,0,0,0
TR-Itks Deissmann 42,315,55,16,2,0,0,0,0,0,0,0,0,12,6,2,0,0,0,0,0,0,0,0,0
A-VOR 287 (olim XXIX),315,55,16,2,0,0,0,0,0,0,0,0,12,6,2,0,0,0,0,0,0,0,0,0
AUS-Sfl Add. Ms. 413 (olim Add. Ms. Fol.1),1350,19,15,2,0,0,0,0,0,0,0,0,43,2,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 1240,1350,19,15,2,0,0,0,0,0,0,0,0,43,2,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1236,1350,19,15,2,0,0,0,0,0,0,0,0,43,2,1,0,0,0,0,0,0,0,0,0
I-CHV s.c.,1350,19,15,2,0,0,0,0,0,0,0,0,43,2,1,0,0,0,0,0,0,0,0,0
CH-Fco Ms. 2,936,55,16,2,0,0,0,0,0,0,0,0,31,6,2,0,0,0,0,0,0,0,0,0
D-Ma 12o Cmm 1,936,55,16,2,0,0,0,0,0,0,0,0,31,6,2,0,0,0,0,0,0,0,0,0
I-Ac 693,936,55,16,2,0,0,0,0,0,0,0,0,31,6,2,0,0,0,0,0,0,0,0,0
I-Ac 694,936,55,16,2,0,0,0,0,0,0,0,0,31,6,2,0,0,0,0,0,0,0,0,0
I-Ad 5,936,55,16,2,0,0,0,0,0,0,0,0,31,6,2,0,0,0,0,0,0,0,0,0
I-Nn vi. E. 20,936,55,16,2,0,0,0,0,0,0,0,0,31,6,2,0,0,0,0,0,0,0,0,0
