siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new
P-BRs Ms. 034,1059,30,8,2,0,0,0,0,0,0,0,0,36,5,1,1,0,0,0,0,0,0,0,0
E-SAu Ms 2637,1059,30,8,2,0,0,0,0,0,0,0,0,36,5,1,1,0,0,0,0,0,0,0,0
P-Ln Iluminado 084,1059,30,8,2,0,0,0,0,0,0,0,0,36,5,1,1,0,0,0,0,0,0,0,0
P-AR Res. Ms. 016,1059,30,8,2,0,0,0,0,0,0,0,0,36,5,1,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [04] IV,985,5,8,2,0,0,0,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [05] V,985,5,8,2,0,0,0,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0
E-SA 5,985,5,8,2,0,0,0,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0
F-LA Ms 240,985,5,8,2,0,0,0,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0
D-Dl Mscr.Dresd.A.0122,985,5,8,2,0,0,0,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0
NL-Uu Hs. 0062,985,5,8,2,0,0,0,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0
CZ-Pak P VII,985,5,8,2,0,0,0,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0
D-DS Hs 1946,985,5,8,2,0,0,0,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0
D-Kl Theol. quart 0015,985,5,8,2,0,0,0,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0
GB-Lbl Additional 18031,985,5,8,2,0,0,0,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0
E-Tc 35.5,985,5,8,2,0,0,0,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0
D-BAa Msc Lit 8,985,5,8,2,0,0,0,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0
F-O Ms 121,985,5,8,2,0,0,0,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0
E-Mn MSS/10110,985,5,8,2,0,0,0,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0
H-Efkö MS I. 3. c,678,22,3,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0
TR-Itks 42,678,22,3,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0
A-Wn Cod. 1812,678,22,3,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0
TR-Itks 2429,678,22,3,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0
H-Efkö MS I. 3. a,678,22,3,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0
H-Efkö MS I. 1 a-b,678,22,3,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0
RO-Sb Ms. 759,678,22,3,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0
"SK-BRa EC Lad. 3, EL 18",678,22,3,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0
"H-Bn Clmae 172a, 172b",678,22,3,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0
P-AR Res. Ms. 021,842,44,8,2,0,0,0,0,0,0,0,0,29,7,1,1,0,0,0,0,0,0,0,0
P-BRs Ms. 032,842,44,8,2,0,0,0,0,0,0,0,0,29,7,1,1,0,0,0,0,0,0,0,0
P-VV A.M. D-008,842,44,8,2,0,0,0,0,0,0,0,0,29,7,1,1,0,0,0,0,0,0,0,0
P-Gmas LC 003,842,44,8,2,0,0,0,0,0,0,0,0,29,7,1,1,0,0,0,0,0,0,0,0
B-Br Ms 10127-44,511,5,8,2,0,0,0,0,0,0,0,0,17,1,1,1,0,0,0,0,0,0,0,0
F-Pn Lat. 17436,511,5,8,2,0,0,0,0,0,0,0,0,17,1,1,1,0,0,0,0,0,0,0,0
D-LEu Ms Thomas 391,511,5,8,2,0,0,0,0,0,0,0,0,17,1,1,1,0,0,0,0,0,0,0,0
GB-Dru Cosin V.V.6,511,5,8,2,0,0,0,0,0,0,0,0,17,1,1,1,0,0,0,0,0,0,0,0
CH-SGs Cod 339,511,5,8,2,0,0,0,0,0,0,0,0,17,1,1,1,0,0,0,0,0,0,0,0
CH-Cobodmer C 0074,511,5,8,2,0,0,0,0,0,0,0,0,17,1,1,1,0,0,0,0,0,0,0,0
US-Baw W.11,511,5,8,2,0,0,0,0,0,0,0,0,17,1,1,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [06] VI,1055,44,8,2,0,0,0,0,0,0,0,0,35,7,1,1,0,0,0,0,0,0,0,0
US-Cai 1911.142b,1055,44,8,2,0,0,0,0,0,0,0,0,35,7,1,1,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [07] VII,1055,44,8,2,0,0,0,0,0,0,0,0,35,7,1,1,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30846,1055,44,8,2,0,0,0,0,0,0,0,0,35,7,1,1,0,0,0,0,0,0,0,0
E-Tc 35.4,1055,44,8,2,0,0,0,0,0,0,0,0,35,7,1,1,0,0,0,0,0,0,0,0
E-H Ms. 8 (ant. 6),564,44,8,2,0,0,0,0,0,0,0,0,19,7,1,1,0,0,0,0,0,0,0,0
H-Bu lat. 119,564,44,8,2,0,0,0,0,0,0,0,0,19,7,1,1,0,0,0,0,0,0,0,0
HR-Hf Cod. F Nr. 6,564,44,8,2,0,0,0,0,0,0,0,0,19,7,1,1,0,0,0,0,0,0,0,0
PL-WRzno Rkp. 12025/IV,564,44,8,2,0,0,0,0,0,0,0,0,19,7,1,1,0,0,0,0,0,0,0,0
SK-Bra BAIIa EC Lad.4,564,44,8,2,0,0,0,0,0,0,0,0,19,7,1,1,0,0,0,0,0,0,0,0
D-Mbs Clm 02542,76,30,8,2,0,0,0,0,0,0,0,0,3,5,1,1,0,0,0,0,0,0,0,0
E-Bbc M 785,76,30,8,2,0,0,0,0,0,0,0,0,3,5,1,1,0,0,0,0,0,0,0,0
F-RS Ms 0264,76,30,8,2,0,0,0,0,0,0,0,0,3,5,1,1,0,0,0,0,0,0,0,0
D-Sl HB I 246,76,30,8,2,0,0,0,0,0,0,0,0,3,5,1,1,0,0,0,0,0,0,0,0
F-CO Ms 0444 (217),76,30,8,2,0,0,0,0,0,0,0,0,3,5,1,1,0,0,0,0,0,0,0,0
PL-WRu I F 413,1063,3,8,2,0,0,0,0,0,0,0,0,37,0,1,1,0,0,0,0,0,0,0,0
PL-WRu I F 414,1063,3,8,2,0,0,0,0,0,0,0,0,37,0,1,1,0,0,0,0,0,0,0,0
PL-WRu I F 416,1063,3,8,2,0,0,0,0,0,0,0,0,37,0,1,1,0,0,0,0,0,0,0,0
PL-Wn Rps 12496 IV,1063,3,8,2,0,0,0,0,0,0,0,0,37,0,1,1,0,0,0,0,0,0,0,0
