siglum,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level0_new,level1_new,level2_new,level3_new,level4_new,level5_new,level6_new,level7_new,level8_new,level9_new,level10_new,level11_new,level12_new
DK-Kk Gl. Kgl. S. 3449 8o [12] XII,1072,53,10,7,0,0,0,0,0,0,0,0,0,17,10,2,1,0,0,0,0,0,0,0,0,0
CZ-Pu XII E 15b,1072,53,10,7,0,0,0,0,0,0,0,0,0,17,10,2,1,0,0,0,0,0,0,0,0,0
D-W Cod. Guelf. 28 Helmst. (Heinemann-Nr. 31),2282,21,10,7,0,0,0,0,0,0,0,0,0,39,3,2,1,0,0,0,0,0,0,0,0,0
SI-Lna 19 (olim 18),2282,21,10,7,0,0,0,0,0,0,0,0,0,39,3,2,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 15182,2282,21,10,7,0,0,0,0,0,0,0,0,0,39,3,2,1,0,0,0,0,0,0,0,0,0
D-MZb D,2282,21,10,7,0,0,0,0,0,0,0,0,0,39,3,2,1,0,0,0,0,0,0,0,0,0
F-Pn Latin 12601,2282,21,10,7,0,0,0,0,0,0,0,0,0,39,3,2,1,0,0,0,0,0,0,0,0,0
E-MO Ms. 72,358,53,10,7,0,0,0,0,0,0,0,0,0,7,10,2,1,0,0,0,0,0,0,0,0,0
US-NYcubl MS 1,358,53,10,7,0,0,0,0,0,0,0,0,0,7,10,2,1,0,0,0,0,0,0,0,0,0
PL-Kkar Ms.4 (rkp. Perg. 20),358,53,10,7,0,0,0,0,0,0,0,0,0,7,10,2,1,0,0,0,0,0,0,0,0,0
E-Tc 35.4,358,53,10,7,0,0,0,0,0,0,0,0,0,7,10,2,1,0,0,0,0,0,0,0,0,0
HR-Hf Cod. D Nr. 5,2137,51,15,7,0,0,0,0,0,0,0,0,0,35,8,3,1,0,0,0,0,0,0,0,0,0
CDN-Ttfl MSS 09700,2137,51,15,7,0,0,0,0,0,0,0,0,0,35,8,3,1,0,0,0,0,0,0,0,0,0
PL-STAb ms. 2,2137,51,15,7,0,0,0,0,0,0,0,0,0,35,8,3,1,0,0,0,0,0,0,0,0,0
E-Tc 35.5,2137,51,15,7,0,0,0,0,0,0,0,0,0,35,8,3,1,0,0,0,0,0,0,0,0,0
E-Mn MSS/10110,2137,51,15,7,0,0,0,0,0,0,0,0,0,35,8,3,1,0,0,0,0,0,0,0,0,0
D-MZb B,2150,64,10,7,0,0,0,0,0,0,0,0,0,36,11,2,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [05] V,2150,64,10,7,0,0,0,0,0,0,0,0,0,36,11,2,1,0,0,0,0,0,0,0,0,0
F-LA Ms 240,2150,64,10,7,0,0,0,0,0,0,0,0,0,36,11,2,1,0,0,0,0,0,0,0,0,0
D-Dl Mscr.Dresd.A.0122,2150,64,10,7,0,0,0,0,0,0,0,0,0,36,11,2,1,0,0,0,0,0,0,0,0,0
NL-Uu Hs. 0062,2150,64,10,7,0,0,0,0,0,0,0,0,0,36,11,2,1,0,0,0,0,0,0,0,0,0
CZ-Pak P VII,2150,64,10,7,0,0,0,0,0,0,0,0,0,36,11,2,1,0,0,0,0,0,0,0,0,0
D-Kl Theol. quart 0015,2150,64,10,7,0,0,0,0,0,0,0,0,0,36,11,2,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9449,2150,64,10,7,0,0,0,0,0,0,0,0,0,36,11,2,1,0,0,0,0,0,0,0,0,0
SK-BRnm MUS I 78,2150,64,10,7,0,0,0,0,0,0,0,0,0,36,11,2,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 14965b,2150,64,10,7,0,0,0,0,0,0,0,0,0,36,11,2,1,0,0,0,0,0,0,0,0,0
F-VN Ms 0759,2150,64,10,7,0,0,0,0,0,0,0,0,0,36,11,2,1,0,0,0,0,0,0,0,0,0
F-SOM Ms 0252,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
B-Br Ms 10127-44,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 375,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
F-Pa Ms 0135,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9441,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
D-LEu Ms Thomas 391,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
GB-Dru Cosin V.V.6,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 339,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
D-W Cod Guelf Helmst 1008,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1136,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 903,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 780,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
D-DS Hs 0545,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
CH-Cobodmer C 0074,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
US-Baw W.11,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
US-PHf Lewis E 158,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1132,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
D-BAa Msc Lit 5,287,3,7,7,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0
H-Efkö MS I. 3. c,442,28,0,2,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0
TR-Itks 2429,442,28,0,2,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0
H-Efkö MS I. 3. a,442,28,0,2,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0
RO-Sb Ms. 759,442,28,0,2,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0
F-SO 596,1917,19,15,7,0,0,0,0,0,0,0,0,0,31,2,3,1,0,0,0,0,0,0,0,0,0
"GB-Lbl printed book IB.6753 (Augsburg Antiphoner 1495, olim AA Impr. 1495)",1917,19,15,7,0,0,0,0,0,0,0,0,0,31,2,3,1,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 17,1917,19,15,7,0,0,0,0,0,0,0,0,0,31,2,3,1,0,0,0,0,0,0,0,0,0
CZ-Pu XII E 15c,1917,19,15,7,0,0,0,0,0,0,0,0,0,31,2,3,1,0,0,0,0,0,0,0,0,0
CDN-Mrb MS Medieval 0234,1917,19,15,7,0,0,0,0,0,0,0,0,0,31,2,3,1,0,0,0,0,0,0,0,0,0
SK-BRsa SNA 67,1917,19,15,7,0,0,0,0,0,0,0,0,0,31,2,3,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 13252,1917,19,15,7,0,0,0,0,0,0,0,0,0,31,2,3,1,0,0,0,0,0,0,0,0,0
E-Bbc M 662,1917,19,15,7,0,0,0,0,0,0,0,0,0,31,2,3,1,0,0,0,0,0,0,0,0,0
DK-Kk Gl. Kgl. S. 3449 8o [06] VI,1126,25,15,7,0,0,0,0,0,0,0,0,0,20,4,3,1,0,0,0,0,0,0,0,0,0
E-H Ms. 8 (ant. 6),1126,25,15,7,0,0,0,0,0,0,0,0,0,20,4,3,1,0,0,0,0,0,0,0,0,0
H-Bu lat. 119,1126,25,15,7,0,0,0,0,0,0,0,0,0,20,4,3,1,0,0,0,0,0,0,0,0,0
HR-Hf Cod. F Nr. 6,1126,25,15,7,0,0,0,0,0,0,0,0,0,20,4,3,1,0,0,0,0,0,0,0,0,0
PL-WRzno Rkp. 12025/IV,1126,25,15,7,0,0,0,0,0,0,0,0,0,20,4,3,1,0,0,0,0,0,0,0,0,0
US-Cai 1911.142b,1126,25,15,7,0,0,0,0,0,0,0,0,0,20,4,3,1,0,0,0,0,0,0,0,0,0
PL-STAb ms. 4,1126,25,15,7,0,0,0,0,0,0,0,0,0,20,4,3,1,0,0,0,0,0,0,0,0,0
V-CVbav Vat. lat. 5319,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 338,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
F-AUT Ms S 0012 (11),2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
V-CVbav Ross.0076,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
F-AI Ms 0044,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
F-CA Ms 0061 (62),2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
F-CHRm Ms 0047 (40),2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 12050,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
GB-Lbl Harley 4951,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
I-BV 34,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 1805,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
I-BGc MA 150 (Psi III.8),2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
I-Bc Q 09,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1087,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
I-Tn G.V.20,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
F-NS Ms 0004,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1669,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
V-CVbav Archivio di San Pietro F.22,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
CZ-R R 396,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
D-B Ms mus 40078,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
D-BAa Msc Lit 7,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
D-Ful Aa 0006,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
F-LA Ms 239,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
CH-SGv VadSlg Ms 0295,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
D-BAa Msc Lit 6,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 03005,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
F-AUT Ms S 0010 (8*),2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
F-CA Ms 0075 (76),2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
F-LA Ms 118,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
F-Pm Ms 0384,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 2291,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
I-BGc MA 239 (Gamma III.18),2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
Reconstitution Sacramentaire de Tours (TU1),2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1134,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
D-BAa Msc Lit 8,2299,52,7,7,0,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 02542,1969,53,10,7,0,0,0,0,0,0,0,0,0,33,10,2,1,0,0,0,0,0,0,0,0,0
F-CH Ms 0050,1969,53,10,7,0,0,0,0,0,0,0,0,0,33,10,2,1,0,0,0,0,0,0,0,0,0
E-Bbc M 785,1969,53,10,7,0,0,0,0,0,0,0,0,0,33,10,2,1,0,0,0,0,0,0,0,0,0
D-Sl HB I 246,1969,53,10,7,0,0,0,0,0,0,0,0,0,33,10,2,1,0,0,0,0,0,0,0,0,0
PL-WRu I F 413,1925,52,7,7,0,0,0,0,0,0,0,0,0,32,9,1,1,0,0,0,0,0,0,0,0,0
PL-WRu I F 414,1925,52,7,7,0,0,0,0,0,0,0,0,0,32,9,1,1,0,0,0,0,0,0,0,0,0
PL-WRu I F 416,1925,52,7,7,0,0,0,0,0,0,0,0,0,32,9,1,1,0,0,0,0,0,0,0,0,0
PL-Wn Rps 12496 IV,1925,52,7,7,0,0,0,0,0,0,0,0,0,32,9,1,1,0,0,0,0,0,0,0,0,0
SK-Bra BMI EC Lad.3 EL18,1925,52,7,7,0,0,0,0,0,0,0,0,0,32,9,1,1,0,0,0,0,0,0,0,0,0
PL-Wn rps 12722 V,1925,52,7,7,0,0,0,0,0,0,0,0,0,32,9,1,1,0,0,0,0,0,0,0,0,0
PL-SAk 40,1925,52,7,7,0,0,0,0,0,0,0,0,0,32,9,1,1,0,0,0,0,0,0,0,0,0
NL-Uu Hs. 0415,1925,52,7,7,0,0,0,0,0,0,0,0,0,32,9,1,1,0,0,0,0,0,0,0,0,0
PL-WRu I F 411,1925,52,7,7,0,0,0,0,0,0,0,0,0,32,9,1,1,0,0,0,0,0,0,0,0,0
CH-P 18,1925,52,7,7,0,0,0,0,0,0,0,0,0,32,9,1,1,0,0,0,0,0,0,0,0,0
SK-BRl Rkp. 387,1925,52,7,7,0,0,0,0,0,0,0,0,0,32,9,1,1,0,0,0,0,0,0,0,0,0
SK-Sk Graduale Scepusiense Nr.1,1925,52,7,7,0,0,0,0,0,0,0,0,0,32,9,1,1,0,0,0,0,0,0,0,0,0
PL-Kl RL 1,1925,52,7,7,0,0,0,0,0,0,0,0,0,32,9,1,1,0,0,0,0,0,0,0,0,0
US-NYcub Western MS 097,1925,52,7,7,0,0,0,0,0,0,0,0,0,32,9,1,1,0,0,0,0,0,0,0,0,0
"D-HEu Cod. Sal. X,007",1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
CZ-Pn XIV D 12,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
D-KWsr Drachenfels-Missale,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
F-CA Ms 0060 (61),1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
F-PR Ms 0012,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
F-Pa Ms 0197,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 17307,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 833,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 904,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
B-Br Ms II 3823,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
CH-E Codex 121,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1235,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
D-KNd Ms 1001b,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
E-Mn Mss/1361,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
F-LG Ms 0002 (17),1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
E-Mh Cód. 18,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
E-Mh Cód. 51,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
V-CVbav Vat. lat. 4770,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9439,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
CH-ROM Ms. liturg. FiD 5,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
CZ-Bm A 7115,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
D-KA Lichtenthal 002,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
E-Bbc M 1147,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1414,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
F-AN Ms 0091,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
E-Bbc M 648,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
F-LA Ms 236,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
F-AS Ms 0437 (cat. 1011),1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 381,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
F-Pn NAL 1890,1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
F-CO Ms 0444 (217),1081,52,7,7,0,0,0,0,0,0,0,0,0,18,9,1,1,0,0,0,0,0,0,0,0,0
D-Mbs Clm 02541,1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
E-Mh Cód. 45,1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 909,1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
F-CA Ms 0078 (79),1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 1121,1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
E-Bbc M 889,1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
E-Bbc Ms. 3180,1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
F-G Ms 84 (Ms. 395 Rés.),1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
CZ-Pn XIII B 2,1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
CZ-Pu XIII A 5c,1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
E-Bbc M 784,1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 9436,1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
CZ-OLu M III 6,1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
F-Pn Lat. 18010,1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
F-SEm Ms 018,1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
F-Togs Ms 001,1445,44,15,7,0,0,0,0,0,0,0,0,0,25,7,3,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 342,1245,3,7,7,0,0,0,0,0,0,0,0,0,23,0,1,1,0,0,0,0,0,0,0,0,0
A-KN Cod 588,1245,3,7,7,0,0,0,0,0,0,0,0,0,23,0,1,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 376,1245,3,7,7,0,0,0,0,0,0,0,0,0,23,0,1,1,0,0,0,0,0,0,0,0,0
A-Gu Ms 0807,1245,3,7,7,0,0,0,0,0,0,0,0,0,23,0,1,1,0,0,0,0,0,0,0,0,0
A-KN Cod 73,1245,3,7,7,0,0,0,0,0,0,0,0,0,23,0,1,1,0,0,0,0,0,0,0,0,0
CZ-R R 418,1245,3,7,7,0,0,0,0,0,0,0,0,0,23,0,1,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 374,1245,3,7,7,0,0,0,0,0,0,0,0,0,23,0,1,1,0,0,0,0,0,0,0,0,0
D-TRp Hs 187,1245,3,7,7,0,0,0,0,0,0,0,0,0,23,0,1,1,0,0,0,0,0,0,0,0,0
F-RS Ms 0264,1245,3,7,7,0,0,0,0,0,0,0,0,0,23,0,1,1,0,0,0,0,0,0,0,0,0
CH-SGs Cod 343,1245,3,7,7,0,0,0,0,0,0,0,0,0,23,0,1,1,0,0,0,0,0,0,0,0,0
H-Efkö MS I. 1 a-b,824,28,0,2,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0
"SK-BRa EC Lad. 3, EL 18",824,28,0,2,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0
"H-Bn Clmae 172a, 172b",824,28,0,2,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0
E-SI MS 3,399,64,10,7,0,0,0,0,0,0,0,0,0,9,11,2,1,0,0,0,0,0,0,0,0,0
E-SI MS 4,399,64,10,7,0,0,0,0,0,0,0,0,0,9,11,2,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30852,399,64,10,7,0,0,0,0,0,0,0,0,0,9,11,2,1,0,0,0,0,0,0,0,0,0
E-L Ms 8,399,64,10,7,0,0,0,0,0,0,0,0,0,9,11,2,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30846,399,64,10,7,0,0,0,0,0,0,0,0,0,9,11,2,1,0,0,0,0,0,0,0,0,0
E-Mh Cod. 30,399,64,10,7,0,0,0,0,0,0,0,0,0,9,11,2,1,0,0,0,0,0,0,0,0,0
E-Tc 35.6,399,64,10,7,0,0,0,0,0,0,0,0,0,9,11,2,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30844,399,64,10,7,0,0,0,0,0,0,0,0,0,9,11,2,1,0,0,0,0,0,0,0,0,0
I-VEcap Codex Veronensis LXXXIX,399,64,10,7,0,0,0,0,0,0,0,0,0,9,11,2,1,0,0,0,0,0,0,0,0,0
E-SI MS 7,399,64,10,7,0,0,0,0,0,0,0,0,0,9,11,2,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30845,399,64,10,7,0,0,0,0,0,0,0,0,0,9,11,2,1,0,0,0,0,0,0,0,0,0
GB-Lbl Add MS 30851,399,64,10,7,0,0,0,0,0,0,0,0,0,9,11,2,1,0,0,0,0,0,0,0,0,0
E-Mn MSS/10001,399,64,10,7,0,0,0,0,0,0,0,0,0,9,11,2,1,0,0,0,0,0,0,0,0,0
GB-Lbl Additional 18032,52,64,10,7,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,0,0,0,0,0,0,0
A-A Cod. 786,52,64,10,7,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,0,0,0,0,0,0,0
F-VAL Ms 0121,52,64,10,7,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,0,0,0,0,0,0,0
F-RS Ms 0221,52,64,10,7,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,0,0,0,0,0,0,0
